time,frequency,confidence
107.300,293.358,0.514856
107.350,294.909,0.438139
107.400,294.849,0.705807
107.450,287.561,0.223121
107.500,292.252,0.304946
107.550,276.347,0.372233
107.600,242.687,0.284885
107.650,243.565,0.834602
107.700,249.892,0.455736
107.750,260.046,0.207545
107.800,269.710,0.720867
107.850,273.977,0.907229
107.900,275.193,0.917963
107.950,275.200,0.880799
108.000,274.843,0.598938
108.050,268.451,0.730951
108.100,290.190,0.914266
108.150,290.175,0.806004
108.200,286.872,0.777410
108.250,287.594,0.618969
108.300,294.046,0.851381
108.350,291.500,0.945331
108.400,293.767,0.941743
108.450,292.312,0.893010
108.500,294.435,0.850231
108.550,324.362,0.661878
108.600,327.119,0.721677
108.650,362.781,0.490753
108.700,328.382,0.510376
108.750,325.434,0.903369
108.800,292.063,0.756275
108.850,291.433,0.936580
108.900,326.347,0.622335
108.950,327.455,0.719941
109.000,346.654,0.585786
109.050,366.005,0.809855
109.100,365.192,0.490720
109.150,335.910,0.521948
109.200,322.684,0.241516
109.250,301.918,0.427221
109.300,274.394,0.742689
109.350,276.426,0.750627
109.400,276.562,0.854800
109.450,275.643,0.802376
109.500,275.620,0.637413
109.550,289.403,0.886119
109.600,292.630,0.904853
109.650,277.803,0.737099
109.700,291.850,0.853561
109.750,298.036,0.596064
109.800,324.491,0.840304
109.850,325.479,0.821337
109.900,325.065,0.572318
109.950,326.428,0.632702
110.000,325.836,0.490587
110.050,365.133,0.836919
110.100,363.040,0.850159
110.150,360.843,0.376435
110.200,362.596,0.433331
110.250,359.310,0.632500
110.300,367.244,0.885574
110.350,366.417,0.781782
110.400,369.562,0.327476
110.450,365.861,0.636208
110.500,385.585,0.727173
110.550,388.933,0.916855
110.600,392.717,0.722676
110.650,390.830,0.845386
110.700,393.834,0.504206
110.750,361.350,0.846036
110.800,367.178,0.755521
110.850,387.873,0.848411
110.900,389.963,0.946848
110.950,401.084,0.382021
111.000,438.510,0.865701
111.050,434.812,0.906321
111.100,433.982,0.809392
111.150,434.824,0.878803
111.200,435.813,0.748780
111.250,437.869,0.931923
111.300,438.499,0.918440
111.350,437.354,0.922551
111.400,436.621,0.938881
111.450,434.280,0.881128
111.500,460.079,0.731778
111.550,453.463,0.645945
111.600,489.257,0.858458
111.650,461.799,0.644975
111.700,444.744,0.524354
111.750,419.417,0.737327
111.800,418.604,0.779497
111.850,466.288,0.850495
111.900,465.538,0.879796
111.950,460.453,0.506058
112.000,428.203,0.410213
112.050,466.056,0.552695
112.100,485.373,0.603818
112.150,491.134,0.902559
112.200,489.007,0.905239
112.250,489.107,0.946561
112.300,488.697,0.900747
112.350,490.275,0.887338
112.400,488.943,0.909037
112.450,490.409,0.919806
112.500,490.464,0.937491
112.550,488.414,0.903957
112.600,489.490,0.943433
112.650,489.509,0.927492
112.700,486.155,0.860164
112.750,487.721,0.812322
112.800,487.479,0.870160
112.850,487.532,0.841079
112.900,487.811,0.864627
112.950,488.038,0.892282
113.000,489.837,0.932847
113.050,488.054,0.858110
113.100,450.626,0.909842
113.150,391.882,0.253920
113.200,366.485,0.649427
113.250,327.639,0.344421
113.300,328.595,0.507621
113.350,328.136,0.882477
113.400,328.222,0.904720
113.450,327.964,0.902272
113.500,327.581,0.895200
113.550,324.390,0.922293
113.600,323.585,0.846332
113.650,326.825,0.909127
113.700,324.465,0.903342
113.750,325.093,0.920585
113.800,325.318,0.952368
113.850,327.333,0.920897
113.900,324.821,0.899885
113.950,324.204,0.755743
114.000,326.093,0.778399
114.050,326.098,0.773943
114.100,327.215,0.942935
114.150,325.534,0.772199
114.200,325.824,0.720877
114.250,344.344,0.263948
114.300,390.127,0.535097
114.350,387.204,0.555178
114.400,378.682,0.615097
114.450,359.325,0.397223
114.500,340.870,0.505952
114.550,322.732,0.851648
114.600,318.827,0.933395
114.650,314.347,0.847608
114.700,303.250,0.353908
114.750,291.276,0.417191
114.800,290.176,0.732167
114.850,292.246,0.822294
114.900,287.197,0.267188
114.950,283.339,0.630146
115.000,279.278,0.503263
115.050,285.363,0.608784
115.100,285.518,0.438933
115.150,286.908,0.373405
115.200,278.310,0.659705
115.250,284.883,0.424769
115.300,293.501,0.385889
115.350,291.487,0.633792
115.400,293.977,0.239621
115.450,288.468,0.259158
115.500,288.815,0.100707
115.550,290.647,0.212576
115.600,292.698,0.433868
115.650,288.440,0.249974
115.700,284.161,0.533713
115.750,288.649,0.501786
115.800,292.339,0.856252
115.850,292.952,0.782990
115.900,292.372,0.852096
115.950,291.948,0.870822
116.000,290.887,0.744694
116.050,292.298,0.871842
116.100,289.509,0.793162
116.150,291.877,0.799864
116.200,291.616,0.851542
116.250,292.829,0.791297
116.300,292.295,0.835441
116.350,294.104,0.854761
116.400,292.194,0.720831
116.450,293.124,0.528302
116.500,292.833,0.624416
116.550,291.906,0.662743
116.600,294.320,0.688471
116.650,293.871,0.856214
116.700,293.668,0.798633
116.750,293.222,0.457578
116.800,292.067,0.374690
116.850,292.100,0.208266
116.900,291.919,0.802603
116.950,293.684,0.740222
117.000,292.315,0.743496
117.050,292.181,0.710068
117.100,292.953,0.884105
117.150,293.748,0.914867
117.200,293.279,0.866529
117.250,293.853,0.884921
117.300,295.581,0.629917
117.350,295.925,0.543683
117.400,288.149,0.811652
117.450,294.917,0.976600
117.500,295.120,0.984701
117.550,293.666,0.975667
117.600,292.738,0.935262
117.650,292.570,0.948621
117.700,293.788,0.974810
117.750,292.738,0.936569
117.800,292.381,0.950617
117.850,294.101,0.976692
117.900,295.524,0.936580
117.950,295.222,0.941317
118.000,293.549,0.963795
118.050,292.378,0.935105
118.100,293.878,0.946848
118.150,294.686,0.960002
118.200,293.994,0.405902
118.250,295.114,0.720658
118.300,292.773,0.682875
118.350,294.198,0.382084
118.400,293.390,0.546832
118.450,293.247,0.627004
118.500,294.961,0.561851
118.550,292.624,0.883702
118.600,295.651,0.961618
118.650,294.791,0.979322
118.700,294.284,0.975187
118.750,294.206,0.977184
118.800,293.886,0.975280
118.850,293.880,0.976130
118.900,293.707,0.964568
118.950,293.933,0.956705
119.000,294.150,0.956119
119.050,294.558,0.969807
119.100,297.430,0.934557
119.150,294.374,0.968535
119.200,294.463,0.971073
119.250,294.005,0.964369
119.300,293.742,0.963644
119.350,294.583,0.810084
119.400,293.593,0.375719
119.450,293.589,0.634122
119.500,293.761,0.761553
119.550,293.690,0.866159
119.600,291.594,0.817979
119.650,295.849,0.938833
119.700,295.272,0.974974
119.750,294.886,0.964932
119.800,292.475,0.898246
119.850,296.881,0.903215
119.900,295.376,0.785158
119.950,290.208,0.754675
120.000,295.533,0.794819
120.050,298.120,0.692377
120.100,295.083,0.751794
120.150,294.375,0.971465
120.200,293.443,0.929008
120.250,293.835,0.965102
120.300,295.934,0.918013
120.350,293.811,0.820685
120.400,329.190,0.827562
120.450,369.967,0.744899
120.500,368.277,0.469996
120.550,366.708,0.347585
120.600,375.091,0.522844
120.650,421.425,0.339445
120.700,442.102,0.771302
120.750,441.123,0.882860
120.800,438.591,0.725043
120.850,438.470,0.632416
120.900,440.822,0.808216
120.950,439.813,0.710709
121.000,439.197,0.374319
121.050,440.532,0.845237
121.100,437.675,0.872973
121.150,438.818,0.743454
121.200,440.132,0.598952
121.250,439.534,0.575019
121.300,440.055,0.596243
121.350,441.779,0.778196
121.400,440.511,0.805121
121.450,439.577,0.872078
121.500,438.685,0.887195
121.550,438.607,0.682371
121.600,438.082,0.816253
121.650,438.142,0.537948
121.700,435.895,0.519923
121.750,439.754,0.409516
121.800,439.978,0.945851
121.850,440.785,0.967810
121.900,441.183,0.975339
121.950,440.654,0.975942
122.000,439.954,0.924602
122.050,439.886,0.917530
122.100,441.251,0.832575
122.150,443.539,0.896864
122.200,440.962,0.956984
122.250,440.683,0.959006
122.300,440.236,0.914980
122.350,440.456,0.960731
122.400,439.023,0.847546
122.450,439.489,0.929324
122.500,442.140,0.933069
122.550,405.619,0.342750
122.600,371.484,0.900497
122.650,370.120,0.838765
122.700,367.111,0.642780
122.750,365.263,0.669385
122.800,369.474,0.792724
122.850,370.113,0.798444
122.900,414.152,0.900518
122.950,443.995,0.927316
123.000,443.147,0.948455
123.050,441.787,0.968913
123.100,442.239,0.972007
123.150,440.607,0.957841
123.200,441.389,0.963023
123.250,440.480,0.959132
123.300,440.848,0.964302
123.350,440.166,0.901534
123.400,441.405,0.969962
123.450,440.914,0.966533
123.500,441.088,0.925540
123.550,441.733,0.934972
123.600,441.619,0.916327
123.650,440.911,0.873026
123.700,389.581,0.316713
123.750,371.592,0.910747
123.800,370.499,0.839903
123.850,367.039,0.585330
123.900,364.845,0.616441
123.950,368.109,0.601083
124.000,370.419,0.578596
124.050,407.942,0.914796
124.100,441.665,0.960154
124.150,440.202,0.943421
124.200,440.407,0.872129
124.250,415.093,0.892255
124.300,372.554,0.802486
124.350,371.629,0.801471
124.400,377.454,0.461051
124.450,370.197,0.381872
124.500,369.455,0.603858
124.550,330.007,0.688311
124.600,311.698,0.964985
124.650,311.212,0.882737
124.700,310.795,0.897136
124.750,310.660,0.827526
124.800,307.344,0.362217
124.850,308.454,0.465540
124.900,311.815,0.627632
124.950,309.639,0.616784
125.000,326.803,0.480570
125.050,368.568,0.693995
125.100,415.555,0.847292
125.150,449.102,0.391494
125.200,498.031,0.861306
125.250,495.328,0.652505
125.300,497.390,0.895245
125.350,498.582,0.612985
125.400,495.465,0.728761
125.450,494.148,0.779166
125.500,496.775,0.443964
125.550,496.241,0.444787
125.600,498.564,0.558541
125.650,497.786,0.503564
125.700,496.378,0.733146
125.750,497.413,0.867936
125.800,495.420,0.749008
125.850,496.501,0.881350
125.900,497.907,0.399686
125.950,498.365,0.911527
126.000,499.813,0.871661
126.050,497.031,0.891957
126.100,500.824,0.786088
126.150,495.715,0.318373
126.200,499.320,0.703098
126.250,498.951,0.832925
126.300,497.895,0.813796
126.350,446.970,0.819105
126.400,397.836,0.542725
126.450,351.939,0.917957
126.500,327.512,0.423344
126.550,326.552,0.700574
126.600,326.431,0.705046
126.650,329.667,0.748529
126.700,326.768,0.833993
126.750,330.009,0.716048
126.800,328.475,0.692671
126.850,329.731,0.740181
126.900,330.511,0.814089
126.950,330.475,0.584515
127.000,330.761,0.653766
127.050,327.548,0.776678
127.100,301.361,0.365546
127.150,271.167,0.308600
127.200,262.236,0.447715
127.250,261.184,0.804490
127.300,260.488,0.770175
127.350,261.493,0.931566
127.400,262.744,0.848050
127.450,260.829,0.724658
127.500,262.463,0.551151
127.550,260.978,0.633072
127.600,270.813,0.507088
127.650,309.039,0.694196
127.700,327.616,0.799979
127.750,330.067,0.837427
127.800,362.153,0.324282
127.850,393.087,0.363109
127.900,392.686,0.333010
127.950,394.428,0.269200
128.000,424.881,0.796042
128.050,485.866,0.742650
128.100,519.468,0.871948
128.150,521.378,0.920828
128.200,519.729,0.927525
128.250,463.452,0.396324
128.300,434.801,0.783922
128.350,389.202,0.430938
128.400,335.235,0.363771
128.450,310.437,0.543029
128.500,274.068,0.697375
128.550,259.325,0.677010
128.600,261.073,0.446583
128.650,293.436,0.523788
128.700,292.677,0.304530
128.750,293.412,0.371063
128.800,294.345,0.369068
128.850,289.434,0.805302
128.900,293.368,0.760192
128.950,291.751,0.550963
129.000,290.393,0.841019
129.050,292.717,0.537602
129.100,291.536,0.418507
129.150,287.726,0.529960
129.200,293.332,0.711031
129.250,293.485,0.695727
129.300,289.592,0.706386
129.350,315.510,0.495164
129.400,343.538,0.360353
129.450,389.741,0.214299
129.500,416.316,0.371260
129.550,474.890,0.502985
129.600,520.701,0.461747
129.650,584.067,0.810998
129.700,583.603,0.919848
129.750,583.635,0.280011
129.800,582.615,0.638353
129.850,581.215,0.280400
129.900,618.749,0.483905
129.950,704.392,0.706700
130.000,778.294,0.827201
130.050,781.836,0.578521
130.100,783.846,0.198592
130.150,780.326,0.674047
130.200,782.479,0.101600
130.250,783.475,0.307776
130.300,780.888,0.377062
130.350,780.783,0.657953
130.400,785.984,0.232482
130.450,712.075,0.931998
130.500,630.768,0.353718
130.550,584.077,0.605230
130.600,580.701,0.227263
130.650,581.214,0.409015
130.700,583.831,0.426645
130.750,559.590,0.359723
130.800,540.735,0.506351
130.850,530.723,0.188058
130.900,529.781,0.246332
130.950,525.579,0.555832
131.000,519.850,0.345609
131.050,520.058,0.578845
131.100,516.608,0.709503
131.150,518.902,0.662088
131.200,519.887,0.127139
131.250,519.880,0.711972
131.300,582.200,0.426540
131.350,579.417,0.904808
131.400,584.633,0.664448
131.450,623.071,0.141199
131.500,709.424,0.370015
131.550,782.484,0.581496
131.600,781.169,0.811989
131.650,784.113,0.622840
131.700,771.358,0.454536
131.750,693.252,0.135238
131.800,662.695,0.703628
131.850,662.665,0.803752
131.900,662.031,0.541839
131.950,658.876,0.899768
132.000,658.758,0.435784
132.050,654.886,0.722621
132.100,652.798,0.531520
132.150,645.371,0.655761
132.200,605.078,0.592838
132.250,576.652,0.529584
132.300,530.531,0.236682
132.350,524.176,0.937867
132.400,523.459,0.918226
132.450,523.974,0.939776
132.500,518.529,0.675216
132.550,521.249,0.447392
132.600,521.250,0.223140
132.650,521.864,0.258583
132.700,521.253,0.678203
132.750,521.898,0.463586
132.800,521.701,0.486781
132.850,514.553,0.355913
132.900,509.037,0.685274
132.950,509.192,0.105632
133.000,515.915,0.453585
133.050,531.525,0.668687
133.100,508.319,0.165587
133.150,519.701,0.891275
133.200,519.580,0.838222
133.250,528.804,0.874791
133.300,527.598,0.778968
133.350,516.855,0.328930
133.400,521.616,0.897967
133.450,521.534,0.896215
133.500,519.034,0.578495
133.550,519.423,0.689528
133.600,522.819,0.756597
133.650,522.704,0.473291
133.700,521.722,0.531562
133.750,520.913,0.873654
133.800,521.732,0.657118
133.850,524.895,0.698264
133.900,585.603,0.778335
133.950,582.660,0.246097
134.000,574.651,0.656323
134.050,578.136,0.556273
134.100,582.923,0.456396
134.150,581.589,0.512653
134.200,573.237,0.827084
134.250,541.599,0.740063
134.300,526.086,0.595907
134.350,522.020,0.801759
134.400,521.798,0.512618
134.450,581.381,0.174360
134.500,572.136,0.390010
134.550,525.558,0.647963
134.600,524.331,0.356789
134.650,583.883,0.919075
134.700,584.859,0.710222
134.750,584.154,0.525049
134.800,581.596,0.258096
134.850,585.771,0.713009
134.900,586.740,0.687210
134.950,522.569,0.878604
135.000,526.882,0.631846
135.050,527.995,0.311478
135.100,531.564,0.764358
135.150,531.117,0.447801
135.200,525.818,0.528351
135.250,521.195,0.645270
135.300,524.492,0.523480
135.350,521.348,0.759841
135.400,522.670,0.412600
135.450,522.201,0.821814
135.500,581.840,0.845551
135.550,580.803,0.912304
135.600,579.849,0.245493
135.650,584.092,0.546364
135.700,629.586,0.267731
135.750,705.647,0.898479
135.800,776.208,0.897791
135.850,778.945,0.887350
135.900,776.562,0.362170
135.950,764.256,0.738395
136.000,682.651,0.368449
136.050,665.969,0.238820
136.100,662.206,0.444637
136.150,656.934,0.912385
136.200,656.376,0.334311
136.250,713.679,0.424655
136.300,781.298,0.796881
136.350,782.053,0.311848
136.400,777.975,0.286231
136.450,789.916,0.470937
136.500,824.758,0.532979
136.550,872.540,0.508997
136.600,876.973,0.275521
136.650,875.434,0.795591
136.700,877.699,0.564973
136.750,797.863,0.476727
136.800,776.882,0.766942
136.850,770.029,0.778149
136.900,700.436,0.840087
136.950,674.336,0.820415
137.000,648.733,0.787888
137.050,622.240,0.266782
137.100,586.802,0.643188
137.150,544.333,0.304623
137.200,521.735,0.523114
137.250,499.431,0.354014
137.300,490.075,0.400508
137.350,488.422,0.180946
137.400,492.500,0.264899
137.450,488.338,0.111362
137.500,491.127,0.127551
137.550,500.547,0.173081
137.600,522.575,0.872750
137.650,525.539,0.831060
137.700,522.808,0.354590
137.750,524.846,0.491183
137.800,519.302,0.331200
137.850,533.179,0.730758
137.900,532.353,0.899746
137.950,515.199,0.234352
138.000,525.555,0.246065
138.050,581.655,0.322427
138.100,581.974,0.722085
138.150,569.888,0.282400
138.200,571.912,0.574291
138.250,581.338,0.766268
138.300,661.892,0.229523
138.350,660.902,0.599855
138.400,619.757,0.541486
138.450,580.842,0.128233
138.500,578.920,0.270680
138.550,531.862,0.509297
138.600,493.679,0.844729
138.650,491.269,0.812369
138.700,494.535,0.619290
138.750,493.568,0.717579
138.800,492.288,0.654451
138.850,491.998,0.148295
138.900,482.304,0.682017
138.950,444.650,0.200465
139.000,415.110,0.136561
139.050,412.286,0.296253
139.100,433.658,0.344420
139.150,438.918,0.166142
139.200,439.456,0.810643
139.250,437.602,0.688046
139.300,476.283,0.467038
139.350,515.579,0.508542
139.400,520.406,0.706146
139.450,520.281,0.552768
139.500,521.381,0.408985
139.550,522.676,0.721079
139.600,497.304,0.833714
139.650,498.933,0.877652
139.700,494.887,0.960043
139.750,494.658,0.957891
139.800,495.680,0.484627
139.850,551.978,0.776738
139.900,585.073,0.554654
139.950,586.709,0.693448
140.000,586.895,0.734946
140.050,585.959,0.647733
140.100,584.019,0.386356
140.150,523.374,0.277312
140.200,521.663,0.917243
140.250,521.732,0.934245
140.300,522.560,0.938515
140.350,523.390,0.963407
140.400,524.419,0.950306
140.450,523.795,0.933762
140.500,526.165,0.888683
140.550,518.734,0.197674
140.600,515.901,0.243152
140.650,521.337,0.133728
140.700,526.171,0.868722
140.750,479.335,0.312725
140.800,440.383,0.615076
140.850,439.111,0.834132
140.900,439.596,0.710997
140.950,441.058,0.545885
141.000,442.266,0.139137
141.050,439.930,0.701788
141.100,439.109,0.554842
141.150,439.716,0.770506
141.200,440.426,0.280838
141.250,438.083,0.147147
141.300,436.728,0.331061
141.350,437.134,0.887444
141.400,436.258,0.885305
141.450,437.012,0.737396
141.500,438.877,0.793907
141.550,436.072,0.159063
141.600,438.602,0.242202
141.650,434.601,0.294167
141.700,435.768,0.782534
141.750,437.094,0.754758
141.800,457.706,0.665088
141.850,464.791,0.811827
141.900,459.368,0.529948
141.950,492.756,0.212807
142.000,512.433,0.290679
142.050,566.575,0.582098
142.100,586.177,0.539576
142.150,581.585,0.748388
142.200,553.439,0.328855
142.250,540.043,0.599529
142.300,524.274,0.479581
142.350,524.855,0.160159
142.400,524.392,0.524266
142.450,527.609,0.471490
142.500,527.437,0.126201
142.550,517.328,0.195692
142.600,520.894,0.167465
142.650,521.477,0.157627
142.700,489.135,0.116560
142.750,436.259,0.194399
142.800,436.670,0.309770
142.850,437.672,0.500405
142.900,438.786,0.675144
142.950,439.481,0.275913
143.000,487.947,0.333617
143.050,528.011,0.721578
143.100,527.530,0.299178
143.150,523.650,0.396829
143.200,527.711,0.123474
143.250,497.560,0.231435
143.300,458.276,0.306840
143.350,457.284,0.660162
143.400,461.019,0.830629
143.450,461.977,0.458405
143.500,445.365,0.473590
143.550,423.035,0.194791
143.600,388.657,0.690878
143.650,387.518,0.871857
143.700,388.564,0.896638
143.750,386.723,0.827533
143.800,384.678,0.602516
143.850,374.793,0.783645
143.900,371.387,0.873110
143.950,370.685,0.858530
144.000,372.729,0.223153
144.050,412.319,0.609793
144.100,433.491,0.653652
144.150,436.282,0.659834
144.200,436.237,0.806228
144.250,438.133,0.702571
144.300,440.624,0.496351
144.350,389.731,0.908161
144.400,389.702,0.905971
144.450,390.325,0.955548
144.500,390.912,0.932307
144.550,390.763,0.827418
144.600,388.627,0.581415
144.650,383.608,0.758666
144.700,385.089,0.710562
144.750,390.641,0.318268
144.800,389.793,0.729627
144.850,367.026,0.448648
144.900,367.391,0.431036
144.950,366.538,0.552350
145.000,392.720,0.394539
145.050,437.283,0.627441
145.100,441.036,0.581418
145.150,441.196,0.614237
145.200,440.370,0.758055
145.250,442.189,0.869083
145.300,440.738,0.416760
145.350,388.068,0.761693
145.400,333.604,0.772844
145.450,307.503,0.518861
145.500,301.496,0.758083
145.550,311.647,0.235847
145.600,309.849,0.579937
145.650,309.796,0.350761
145.700,310.216,0.181413
145.750,324.210,0.575712
145.800,347.879,0.220883
145.850,365.949,0.233284
145.900,370.108,0.783684
145.950,371.218,0.550032
146.000,376.047,0.476978
146.050,400.230,0.169065
146.100,439.248,0.712094
146.150,434.929,0.464340
146.200,438.341,0.739236
146.250,438.620,0.684104
146.300,437.581,0.542392
146.350,413.381,0.276469
146.400,398.695,0.461404
146.450,390.319,0.457337
146.500,390.395,0.512941
146.550,392.624,0.450580
146.600,392.219,0.602261
146.650,386.473,0.277904
146.700,387.142,0.160727
146.750,387.322,0.570025
146.800,390.727,0.563999
146.850,400.084,0.226501
146.900,391.140,0.137578
146.950,391.936,0.390985
147.000,391.723,0.576924
147.050,391.305,0.204200
147.100,392.728,0.314918
147.150,395.883,0.499766
147.200,393.414,0.881097
147.250,399.336,0.707659
147.300,417.057,0.309135
147.350,438.801,0.365346
147.400,438.467,0.420461
147.450,398.364,0.466509
147.500,352.332,0.761930
147.550,315.939,0.581909
147.600,291.815,0.211830
147.650,292.273,0.651391
147.700,293.622,0.553299
147.750,292.974,0.586241
147.800,293.188,0.556209
147.850,292.758,0.652566
147.900,292.551,0.751944
147.950,292.157,0.253448
148.000,292.419,0.500554
148.050,292.330,0.582593
148.100,292.327,0.528538
148.150,294.369,0.302750
148.200,291.682,0.525856
148.250,290.358,0.620862
148.300,292.339,0.819592
148.350,294.514,0.796988
148.400,294.143,0.820023
148.450,294.419,0.809013
148.500,293.717,0.376392
148.550,293.779,0.303983
148.600,292.913,0.437070
148.650,291.651,0.553423
148.700,329.612,0.866566
148.750,329.251,0.816063
148.800,366.882,0.489965
148.850,327.513,0.527328
148.900,366.566,0.911137
148.950,364.181,0.718264
149.000,366.411,0.717279
149.050,371.450,0.478003
149.100,385.223,0.732022
149.150,389.980,0.889419
149.200,389.429,0.901683
149.250,400.897,0.311935
149.300,439.696,0.865874
149.350,434.301,0.606550
149.400,433.090,0.656399
149.450,434.892,0.845291
149.500,434.553,0.870255
149.550,437.720,0.587947
149.600,490.576,0.838250
149.650,523.652,0.912814
149.700,522.190,0.918396
149.750,522.873,0.928097
149.800,524.554,0.901546
149.850,522.406,0.709863
149.900,522.496,0.668371
149.950,514.122,0.505298
150.000,522.313,0.859550
150.050,523.586,0.908211
150.100,524.245,0.918313
150.150,523.884,0.950591
150.200,525.219,0.822356
150.250,526.300,0.934403
150.300,524.761,0.953269
150.350,524.438,0.911199
150.400,524.594,0.870585
150.450,520.804,0.852705
150.500,463.663,0.279621
150.550,402.105,0.824364
150.600,370.907,0.723600
150.650,389.158,0.635936
150.700,390.877,0.557647
150.750,390.954,0.626841
150.800,391.195,0.819987
150.850,391.325,0.882972
150.900,419.618,0.451958
150.950,436.481,0.923671
151.000,437.236,0.918619
151.050,437.406,0.927170
151.100,438.564,0.926889
151.150,460.760,0.751918
151.200,461.691,0.848976
151.250,464.220,0.938511
151.300,464.959,0.912692
151.350,521.476,0.789767
151.400,551.573,0.913385
151.450,552.431,0.912385
151.500,552.939,0.903010
151.550,553.693,0.914312
151.600,552.141,0.866552
151.650,551.982,0.927015
151.700,551.364,0.882362
151.750,549.206,0.697119
151.800,604.068,0.854303
151.850,657.063,0.951280
151.900,657.370,0.932242
151.950,654.827,0.847596
152.000,653.543,0.715805
152.050,653.657,0.823068
152.100,651.035,0.710555
152.150,653.209,0.526313
152.200,649.756,0.615147
152.250,652.518,0.777111
152.300,653.761,0.494856
152.350,579.382,0.407836
152.400,651.010,0.648263
152.450,660.288,0.883570
152.500,653.590,0.612522
152.550,586.252,0.859881
152.600,584.715,0.870932
152.650,542.515,0.920148
152.700,470.228,0.943795
152.750,434.755,0.942821
152.800,390.080,0.887817
152.850,347.961,0.849613
152.900,326.861,0.494727
152.950,326.757,0.855914
153.000,324.692,0.864995
153.050,331.702,0.943327
153.100,327.812,0.822603
153.150,365.676,0.600122
153.200,368.316,0.755282
153.250,367.791,0.829479
153.300,372.246,0.910389
153.350,385.144,0.864408
153.400,386.308,0.893124
153.450,386.946,0.900630
153.500,383.016,0.839127
153.550,385.466,0.779087
153.600,434.645,0.603318
153.650,436.933,0.739553
153.700,437.483,0.808660
153.750,438.303,0.868514
153.800,439.734,0.957439
153.850,441.494,0.949364
153.900,456.657,0.673399
153.950,464.750,0.867411
154.000,463.299,0.814330
154.050,467.419,0.954624
154.100,466.009,0.843882
154.150,465.743,0.930775
154.200,467.518,0.956873
154.250,467.453,0.970754
154.300,467.723,0.967261
154.350,466.061,0.946996
154.400,470.462,0.892119
154.450,479.044,0.517923
154.500,485.824,0.678806
154.550,494.023,0.723561
154.600,493.458,0.692123
154.650,493.464,0.949132
154.700,497.194,0.928386
154.750,495.397,0.966861
154.800,494.789,0.952514
154.850,496.481,0.952053
154.900,496.638,0.964534
154.950,503.569,0.727683
155.000,502.698,0.786180
155.050,520.510,0.658949
155.100,507.892,0.740669
155.150,526.781,0.881318
155.200,528.553,0.909768
155.250,520.642,0.910735
155.300,525.196,0.958619
155.350,525.007,0.918412
155.400,524.509,0.695057
155.450,537.232,0.758530
155.500,547.935,0.605272
155.550,555.409,0.561506
155.600,545.182,0.709163
155.650,549.153,0.578959
155.700,557.947,0.838274
155.750,554.884,0.875709
155.800,558.097,0.831537
155.850,552.969,0.831348
155.900,554.423,0.881163
155.950,555.842,0.849275
156.000,553.447,0.844511
156.050,491.814,0.758737
156.100,437.957,0.913866
156.150,397.912,0.918365
156.200,352.717,0.944109
156.250,319.871,0.896611
156.300,293.277,0.927640
156.350,291.903,0.793905
156.400,293.156,0.863737
156.450,293.038,0.688043
156.500,291.943,0.882811
156.550,285.392,0.478208
156.600,288.955,0.623171
156.650,292.061,0.812238
156.700,291.343,0.808007
156.750,293.981,0.921699
156.800,292.530,0.750101
156.850,292.318,0.820379
156.900,292.374,0.574860
156.950,288.727,0.678998
157.000,289.779,0.282482
157.050,291.669,0.637888
157.100,294.685,0.707745
157.150,320.676,0.701288
157.200,353.429,0.850544
157.250,412.407,0.638936
157.300,438.804,0.882346
157.350,440.126,0.643855
157.400,437.426,0.778557
157.450,439.245,0.492456
157.500,439.259,0.869597
157.550,439.179,0.797704
157.600,439.366,0.587504
157.650,440.179,0.872777
157.700,441.646,0.917339
157.750,441.819,0.635482
157.800,440.735,0.860075
157.850,441.360,0.348538
157.900,493.476,0.683087
157.950,494.597,0.407280
158.000,493.705,0.566860
158.050,512.924,0.209538
158.100,517.775,0.502612
158.150,501.474,0.662400
158.200,494.759,0.645909
158.250,490.833,0.493464
158.300,491.184,0.533127
158.350,492.328,0.559854
158.400,492.494,0.432502
158.450,491.930,0.725028
158.500,490.460,0.870928
158.550,495.270,0.749425
158.600,493.256,0.790146
158.650,486.831,0.165756
158.700,492.558,0.523556
158.750,491.351,0.742187
158.800,496.695,0.513606
158.850,490.949,0.572564
158.900,459.654,0.284524
158.950,406.700,0.265506
159.000,391.597,0.209033
159.050,343.962,0.971937
159.100,311.603,0.956647
159.150,294.161,0.853816
159.200,293.527,0.566220
159.250,295.762,0.714114
159.300,296.289,0.653368
159.350,295.437,0.944742
159.400,293.742,0.750623
159.450,294.440,0.593661
159.500,294.403,0.550512
159.550,293.251,0.558806
159.600,294.779,0.325402
159.650,292.466,0.170696
159.700,295.118,0.764860
159.750,293.789,0.437456
159.800,294.465,0.250630
159.850,292.875,0.247699
159.900,291.378,0.137857
159.950,291.843,0.232306
160.000,293.181,0.814862
160.050,293.176,0.536293
160.100,291.076,0.291961
160.150,283.081,0.262339
160.200,295.393,0.389211
160.250,295.072,0.478268
160.300,294.173,0.438879
160.350,293.363,0.394646
160.400,292.856,0.431780
160.450,293.823,0.506524
160.500,294.592,0.410024
160.550,292.512,0.766959
160.600,293.692,0.784370
160.650,291.563,0.685406
160.700,293.461,0.797153
160.750,294.929,0.690548
160.800,295.103,0.358903
160.850,295.683,0.387301
160.900,292.706,0.377694
160.950,293.002,0.916926
161.000,294.159,0.956296
161.050,294.975,0.969362
