time,frequency,confidence
107.250,413.446,0.453967
107.300,451.161,0.759565
107.350,503.253,0.771696
107.400,546.190,0.446869
107.450,590.164,0.835544
107.500,590.305,0.886385
107.550,591.595,0.262600
107.600,664.893,0.905328
107.650,743.058,0.373350
107.700,736.842,0.736408
107.750,768.848,0.159483
107.800,783.775,0.880412
107.850,784.821,0.524881
107.900,881.495,0.877889
107.950,879.850,0.939353
108.000,934.430,0.929300
108.050,939.192,0.955067
108.100,1042.909,0.225789
108.150,1063.217,0.823318
108.200,1188.252,0.500992
108.250,1184.539,0.816795
108.300,1081.949,0.665955
108.350,964.446,0.403171
108.400,881.031,0.179738
108.450,786.483,0.876531
108.500,782.863,0.819074
108.550,781.238,0.939742
108.600,782.177,0.947135
108.650,782.058,0.810445
108.700,887.255,0.929604
108.750,942.075,0.874567
108.800,894.854,0.907531
108.850,894.067,0.872753
108.900,791.481,0.817053
108.950,793.845,0.892461
109.000,775.811,0.549611
109.050,748.612,0.894094
109.100,764.566,0.555439
109.150,789.848,0.925157
109.200,728.084,0.810546
109.250,629.695,0.550109
109.300,592.370,0.870497
109.350,526.371,0.442823
109.400,522.763,0.741154
109.450,500.651,0.909683
109.500,496.793,0.968015
109.550,501.162,0.832476
109.600,567.502,0.930861
109.650,589.941,0.955583
109.700,528.886,0.833923
109.750,532.051,0.801797
109.800,497.869,0.931717
109.850,498.830,0.929102
109.900,441.603,0.735930
109.950,442.789,0.910552
110.000,440.389,0.627810
110.050,398.111,0.951734
110.100,389.923,0.904798
110.150,399.111,0.911128
110.200,397.898,0.914531
110.250,389.231,0.877617
110.300,392.827,0.951087
110.350,394.765,0.928707
110.400,386.157,0.923126
110.450,392.019,0.961888
110.500,393.190,0.947816
110.550,388.880,0.938497
110.600,397.755,0.935980
110.650,392.550,0.943630
110.700,388.661,0.956064
110.750,395.643,0.905715
110.800,393.537,0.945958
110.850,395.137,0.939274
110.900,394.514,0.954288
110.950,398.564,0.952116
111.000,394.627,0.956483
111.050,398.203,0.919049
111.100,392.428,0.922127
111.150,391.247,0.819068
111.200,394.273,0.913004
111.250,388.032,0.660604
111.300,395.134,0.931013
111.350,396.870,0.936518
111.400,437.228,0.801678
111.450,440.161,0.941654
111.500,492.417,0.888138
111.550,494.648,0.961424
111.600,513.500,0.853858
111.650,525.176,0.821221
111.700,587.637,0.891485
111.750,589.742,0.975438
111.800,550.192,0.967089
111.850,493.368,0.972147
111.900,433.880,0.970510
111.950,396.133,0.624349
112.000,388.092,0.892450
112.050,392.108,0.911067
112.100,392.652,0.879543
112.150,395.839,0.536213
112.200,445.585,0.906881
112.250,443.288,0.685097
112.300,396.954,0.915812
112.350,395.504,0.900611
112.400,377.132,0.913148
112.450,363.171,0.583321
112.500,332.135,0.893979
112.550,324.461,0.665105
112.600,292.488,0.929085
112.650,295.126,0.978985
112.700,326.982,0.607119
112.750,330.982,0.918020
112.800,330.515,0.197563
112.850,369.173,0.551163
112.900,380.952,0.421699
112.950,397.626,0.930481
113.000,397.370,0.834098
113.050,445.801,0.811333
113.100,444.212,0.832254
113.150,498.262,0.953387
113.200,500.126,0.916570
113.250,525.989,0.899772
113.300,525.823,0.889928
113.350,527.453,0.472509
113.400,539.855,0.871284
113.450,567.624,0.166085
113.500,592.934,0.398624
113.550,529.036,0.849833
113.600,533.511,0.933303
113.650,497.966,0.753608
113.700,497.595,0.950678
113.750,495.344,0.395220
113.800,439.485,0.953519
113.850,440.161,0.963764
113.900,390.975,0.918460
113.950,392.183,0.946838
114.000,396.461,0.502088
114.050,437.349,0.848951
114.100,435.241,0.388232
114.150,495.720,0.961936
114.200,518.907,0.862309
114.250,523.921,0.888427
114.300,589.128,0.459113
114.350,593.411,0.927899
114.400,591.377,0.919219
114.450,531.328,0.456114
114.500,486.388,0.738853
114.550,412.865,0.912171
114.600,387.927,0.856725
114.650,394.100,0.863930
114.700,392.739,0.925168
114.750,441.590,0.442873
114.800,444.417,0.894340
114.850,393.364,0.927758
114.900,392.564,0.937724
114.950,384.411,0.662020
115.000,381.808,0.891111
115.050,343.475,0.622483
115.100,332.716,0.872393
115.150,302.332,0.710286
115.200,294.870,0.960735
115.250,298.025,0.516980
115.300,332.316,0.909347
115.350,331.619,0.935657
115.400,375.949,0.934302
115.450,380.940,0.670460
115.500,425.650,0.963098
115.550,442.859,0.962895
115.600,397.655,0.933169
115.650,395.896,0.852309
115.700,372.097,0.873323
115.750,372.727,0.744831
115.800,330.670,0.905039
115.850,332.377,0.907315
115.900,290.563,0.735726
115.950,292.530,0.889879
116.000,268.686,0.480834
116.050,263.390,0.957810
116.100,250.868,0.580546
116.150,246.855,0.920257
116.200,254.005,0.609873
116.250,261.649,0.960530
116.300,260.092,0.885073
116.350,254.922,0.805334
116.400,244.311,0.406768
116.450,249.117,0.898006
116.500,244.883,0.924914
116.550,250.861,0.957006
116.600,252.730,0.921206
116.650,253.413,0.939792
116.700,267.469,0.762836
116.750,309.550,0.892571
116.800,344.730,0.496895
116.850,375.118,0.533856
116.900,392.567,0.862496
116.950,391.432,0.399913
117.000,439.374,0.912614
117.050,443.414,0.930431
117.100,392.881,0.813079
117.150,392.805,0.951731
117.200,377.097,0.780085
117.250,374.928,0.795899
117.300,391.360,0.898388
117.350,393.067,0.966551
117.400,397.398,0.813204
117.450,392.959,0.808656
117.500,390.995,0.967689
117.550,395.185,0.668300
117.600,392.671,0.736348
117.650,388.160,0.541496
117.700,382.547,0.513909
117.750,394.787,0.911324
117.800,396.257,0.888095
117.850,398.929,0.760930
117.900,395.102,0.904489
117.950,397.763,0.455977
118.000,395.897,0.853272
118.050,393.950,0.379901
118.100,393.382,0.730945
118.150,395.048,0.807480
118.200,395.560,0.882423
118.250,395.208,0.499910
118.300,395.570,0.926829
118.350,396.374,0.322522
118.400,395.052,0.922409
118.450,396.143,0.730714
118.500,390.027,0.844725
118.550,393.500,0.561082
118.600,393.804,0.841337
118.650,394.144,0.408478
118.700,396.299,0.879147
118.750,395.487,0.229213
118.800,393.884,0.885656
118.850,394.969,0.413118
118.900,393.398,0.955191
118.950,393.882,0.942333
119.000,395.130,0.941740
119.050,393.975,0.855892
119.100,390.357,0.878440
119.150,394.698,0.965591
119.200,393.214,0.819764
119.250,398.236,0.791476
119.300,395.213,0.528836
119.350,387.022,0.757022
119.400,386.623,0.241642
119.450,396.287,0.691877
119.500,395.737,0.713869
119.550,442.903,0.901081
119.600,444.939,0.916390
119.650,393.205,0.521359
119.700,394.472,0.789524
119.750,377.330,0.496305
119.800,377.741,0.820528
119.850,393.986,0.969234
119.900,395.566,0.928760
119.950,394.059,0.773036
120.000,387.496,0.865516
120.050,392.461,0.949332
120.100,396.472,0.699858
120.150,387.612,0.405564
120.200,371.005,0.787292
120.250,390.703,0.807692
120.300,394.486,0.936181
120.350,390.792,0.689851
120.400,357.836,0.918091
120.450,330.711,0.875766
120.500,322.657,0.477722
120.550,315.525,0.655836
120.600,302.344,0.666624
120.650,280.931,0.824088
120.700,270.725,0.779687
120.750,263.034,0.813256
120.800,262.436,0.948190
120.850,261.952,0.954524
120.900,261.589,0.779949
120.950,260.886,0.854259
121.000,264.850,0.586470
121.050,246.765,0.896283
121.100,259.037,0.932771
121.150,260.599,0.890328
121.200,261.400,0.732105
121.250,262.513,0.973356
121.300,261.296,0.873443
121.350,257.562,0.497550
121.400,249.772,0.389663
121.450,224.608,0.353043
121.500,224.371,0.616975
121.550,241.627,0.824817
121.600,253.059,0.924278
121.650,257.607,0.727334
121.700,249.449,0.921549
121.750,250.150,0.952266
121.800,252.039,0.566411
121.850,265.292,0.824156
121.900,305.163,0.817463
121.950,327.603,0.536285
122.000,377.969,0.591305
122.050,397.851,0.826771
122.100,400.746,0.741728
122.150,441.961,0.921370
122.200,441.842,0.944259
122.250,439.675,0.312624
122.300,394.452,0.356708
122.350,377.892,0.535255
122.400,371.807,0.908514
122.450,396.418,0.951502
122.500,397.042,0.866820
122.550,392.680,0.960343
122.600,395.227,0.934872
122.650,395.214,0.437353
122.700,398.044,0.673275
122.750,381.497,0.435893
122.800,393.290,0.626340
122.850,396.117,0.682498
122.900,393.023,0.230108
122.950,392.636,0.932285
123.000,391.490,0.863254
123.050,392.708,0.695370
123.100,392.755,0.869088
123.150,393.592,0.878010
123.200,397.375,0.272964
123.250,394.267,0.908493
123.300,394.593,0.860543
123.350,395.472,0.531329
123.400,397.863,0.861242
123.450,393.574,0.877879
123.500,394.916,0.921135
123.550,392.598,0.572192
123.600,391.532,0.685208
123.650,395.137,0.924040
123.700,394.300,0.955164
123.750,393.641,0.501711
123.800,395.833,0.912545
123.850,395.770,0.357188
123.900,393.979,0.930198
123.950,394.137,0.712112
124.000,393.474,0.501997
124.050,394.529,0.569533
124.100,394.627,0.948030
124.150,398.378,0.463298
124.200,398.345,0.947892
124.250,398.785,0.951916
124.300,397.752,0.840974
124.350,397.426,0.637303
124.400,395.419,0.547938
124.450,371.232,0.591714
124.500,388.554,0.719717
124.550,397.162,0.931401
124.600,400.735,0.625454
124.650,443.485,0.933505
124.700,442.356,0.930949
124.750,392.261,0.880377
124.800,397.389,0.785542
124.850,381.085,0.814717
124.900,382.063,0.908772
124.950,391.964,0.956411
125.000,392.609,0.936359
125.050,391.874,0.550747
125.100,390.067,0.947717
125.150,395.654,0.933102
125.200,394.666,0.600685
125.250,386.957,0.731116
125.300,375.203,0.587617
125.350,391.385,0.370926
125.400,396.942,0.599392
125.450,394.575,0.844177
125.500,395.309,0.919738
125.550,395.084,0.567277
125.600,393.721,0.882018
125.650,394.778,0.693747
125.700,396.337,0.616609
125.750,396.036,0.788704
125.800,393.560,0.969329
125.850,392.908,0.573096
125.900,396.688,0.916815
125.950,396.374,0.923624
126.000,393.903,0.932731
126.050,393.106,0.898068
126.100,394.189,0.894346
126.150,393.990,0.918637
126.200,395.898,0.807251
126.250,379.417,0.916059
126.300,332.942,0.679415
126.350,333.371,0.952186
126.400,320.491,0.915083
126.450,307.802,0.950586
126.500,293.474,0.727463
126.550,295.212,0.980727
126.600,295.030,0.891276
126.650,294.042,0.864942
126.700,276.488,0.853556
126.750,278.992,0.874260
126.800,275.766,0.948959
126.850,278.854,0.951904
126.900,277.737,0.963936
126.950,276.418,0.916335
127.000,296.361,0.469067
127.050,335.217,0.630609
127.100,380.771,0.818881
127.150,419.189,0.778620
127.200,438.537,0.509142
127.250,446.835,0.599869
127.300,493.721,0.769149
127.350,496.143,0.947662
127.400,438.001,0.756280
127.450,438.820,0.825157
127.500,420.300,0.893350
127.550,417.173,0.886856
127.600,438.182,0.911982
127.650,435.171,0.913297
127.700,442.548,0.813290
127.750,441.911,0.854733
127.800,440.739,0.713792
127.850,442.444,0.859061
127.900,428.980,0.492232
127.950,416.263,0.866129
128.000,437.755,0.926427
128.050,444.497,0.878217
128.100,435.459,0.782847
128.150,431.140,0.920601
128.200,436.797,0.833536
128.250,439.579,0.348318
128.300,439.678,0.143994
128.350,439.979,0.946742
128.400,440.618,0.596185
128.450,441.736,0.853417
128.500,443.794,0.505681
128.550,445.864,0.832708
128.600,446.107,0.235359
128.650,443.165,0.877119
128.700,441.214,0.962562
128.750,436.769,0.915926
128.800,438.861,0.283296
128.850,440.797,0.930234
128.900,439.904,0.918445
128.950,446.439,0.657264
129.000,437.318,0.368233
129.050,440.724,0.947539
129.100,440.865,0.956138
129.150,443.330,0.845646
129.200,442.810,0.734655
129.250,442.460,0.892778
129.300,437.964,0.640399
129.350,436.304,0.801189
129.400,436.645,0.933201
129.450,436.508,0.774165
129.500,440.356,0.774958
129.550,440.331,0.875961
129.600,414.405,0.790152
129.650,422.145,0.727667
129.700,441.522,0.762792
129.750,442.006,0.840601
129.800,495.712,0.927643
129.850,498.258,0.813499
129.900,439.776,0.942869
129.950,440.243,0.957509
130.000,418.634,0.820854
130.050,432.110,0.855083
130.100,441.703,0.975525
130.150,441.053,0.965796
130.200,446.301,0.379494
130.250,448.230,0.226263
130.300,439.677,0.886362
130.350,442.941,0.936005
130.400,421.455,0.857725
130.450,422.708,0.890991
130.500,438.603,0.932456
130.550,441.643,0.614201
130.600,436.049,0.967173
130.650,438.210,0.907014
130.700,439.857,0.944337
130.750,440.699,0.899207
130.800,447.923,0.149892
130.850,448.554,0.389065
130.900,441.934,0.907323
130.950,440.912,0.947714
131.000,436.787,0.725309
131.050,436.631,0.969701
131.100,435.942,0.872241
131.150,439.385,0.865720
131.200,440.315,0.886010
131.250,437.705,0.888315
131.300,432.985,0.899367
131.350,438.784,0.631505
131.400,440.371,0.494159
131.450,436.790,0.614406
131.500,435.235,0.811545
131.550,435.907,0.592924
131.600,440.695,0.836259
131.650,436.267,0.489220
131.700,434.761,0.892468
131.750,439.370,0.233954
131.800,439.594,0.818433
131.850,437.978,0.815299
131.900,440.460,0.477504
131.950,422.974,0.948299
132.000,423.276,0.910532
132.050,430.521,0.563449
132.100,425.526,0.840797
132.150,433.320,0.765134
132.200,422.631,0.566103
132.250,431.731,0.872928
132.300,445.933,0.770438
132.350,456.692,0.335791
132.400,502.341,0.835056
132.450,485.653,0.823737
132.500,441.198,0.749605
132.550,438.104,0.740501
132.600,421.511,0.576343
132.650,431.194,0.733848
132.700,439.742,0.957566
132.750,437.195,0.914797
132.800,438.807,0.927662
132.850,437.904,0.961197
132.900,440.252,0.738476
132.950,439.498,0.619471
133.000,415.992,0.767037
133.050,427.310,0.564167
133.100,439.493,0.905289
133.150,440.087,0.934180
133.200,440.374,0.675887
133.250,438.312,0.746929
133.300,435.502,0.824941
133.350,442.332,0.421970
133.400,442.000,0.352478
133.450,438.530,0.794345
133.500,440.292,0.367691
133.550,441.831,0.953653
133.600,440.590,0.967571
133.650,444.486,0.139316
133.700,444.162,0.339907
133.750,442.981,0.894789
133.800,443.412,0.828566
133.850,441.219,0.226949
133.900,435.910,0.869663
133.950,438.189,0.730611
134.000,441.252,0.788096
134.050,443.574,0.822951
134.100,453.607,0.770405
134.150,433.017,0.402139
134.200,441.633,0.684362
134.250,443.418,0.770788
134.300,441.311,0.683217
134.350,436.678,0.964604
134.400,441.607,0.600595
134.450,432.220,0.540994
134.500,432.451,0.293948
134.550,434.911,0.938429
134.600,432.700,0.783885
134.650,436.574,0.912050
134.700,440.206,0.902859
134.750,418.283,0.896268
134.800,419.865,0.854105
134.850,440.075,0.942901
134.900,439.654,0.927862
134.950,495.569,0.921203
135.000,494.206,0.911041
135.050,442.820,0.948243
135.100,440.664,0.966818
135.150,419.970,0.755796
135.200,418.571,0.863482
135.250,441.918,0.967623
135.300,441.142,0.973679
135.350,452.819,0.375227
135.400,462.726,0.446836
135.450,443.153,0.673696
135.500,444.696,0.880679
135.550,424.541,0.532372
135.600,418.034,0.935063
135.650,436.956,0.903040
135.700,437.087,0.772749
135.750,432.329,0.793369
135.800,435.754,0.958275
135.850,437.264,0.659276
135.900,438.293,0.898735
135.950,438.038,0.880754
136.000,443.060,0.193790
136.050,441.055,0.618733
136.100,439.849,0.943508
136.150,442.713,0.969857
136.200,439.698,0.800592
136.250,437.135,0.945843
136.300,438.454,0.444646
136.350,439.772,0.889173
136.400,441.864,0.961939
136.450,436.431,0.942335
136.500,439.527,0.930720
136.550,441.407,0.967128
136.600,439.760,0.962636
136.650,436.928,0.254042
136.700,446.592,0.917950
136.750,441.730,0.894258
136.800,440.473,0.973286
136.850,439.061,0.667849
136.900,437.771,0.967823
136.950,439.143,0.689151
137.000,439.382,0.710021
137.050,441.156,0.910943
137.100,395.217,0.930754
137.150,392.757,0.956932
137.200,393.770,0.866510
137.250,439.990,0.913377
137.300,446.934,0.792221
137.350,461.359,0.539617
137.400,485.436,0.315553
137.450,525.055,0.869826
137.500,578.698,0.584911
137.550,589.640,0.980828
137.600,588.773,0.979849
137.650,588.783,0.976983
137.700,588.624,0.976761
137.750,547.980,0.791471
137.800,468.722,0.886244
137.850,447.120,0.780984
137.900,390.551,0.578323
137.950,354.226,0.286583
138.000,349.803,0.563467
138.050,331.472,0.519478
138.100,329.593,0.810127
138.150,350.007,0.831595
138.200,350.888,0.928167
138.250,309.683,0.695149
138.300,294.081,0.949894
138.350,311.730,0.371254
138.400,331.461,0.963725
138.450,331.338,0.925709
138.500,354.647,0.642699
138.550,392.759,0.917632
138.600,437.248,0.517955
138.650,440.272,0.938176
138.700,497.657,0.919965
138.750,496.850,0.969789
138.800,524.009,0.865590
138.850,529.759,0.919891
138.900,526.407,0.625177
138.950,588.884,0.927655
139.000,586.042,0.614395
139.050,661.376,0.914266
139.100,680.556,0.399106
139.150,697.541,0.886397
139.200,699.786,0.789048
139.250,787.804,0.898408
139.300,786.579,0.693241
139.350,884.176,0.894039
139.400,888.022,0.787301
139.450,935.428,0.914736
139.500,934.842,0.839172
139.550,886.797,0.889188
139.600,880.258,0.936112
139.650,891.520,0.773704
139.700,885.585,0.509452
139.750,788.212,0.691420
139.800,883.650,0.785483
139.850,787.791,0.471401
139.900,788.704,0.281383
139.950,704.401,0.733092
140.000,662.206,0.952291
140.050,663.106,0.857722
140.100,702.506,0.921352
140.150,697.017,0.917304
140.200,696.247,0.848735
140.250,638.669,0.857957
140.300,539.844,0.789625
140.350,463.357,0.805662
140.400,437.235,0.857378
140.450,365.345,0.400767
140.500,332.043,0.642490
140.550,330.253,0.969795
140.600,295.238,0.862872
140.650,292.817,0.923821
140.700,284.734,0.445476
140.750,278.213,0.949832
140.800,265.628,0.389609
140.850,262.578,0.961221
140.900,267.635,0.502394
140.950,294.317,0.968039
141.000,294.001,0.522805
141.050,310.018,0.434542
141.100,348.820,0.665938
141.150,387.477,0.873155
141.200,397.658,0.942896
141.250,401.950,0.494501
141.300,439.944,0.928953
141.350,456.725,0.739983
141.400,463.583,0.776264
141.450,516.458,0.770375
141.500,522.145,0.897468
141.550,521.384,0.740743
141.600,586.829,0.749821
141.650,591.397,0.479115
141.700,660.508,0.951232
141.750,660.051,0.859805
141.800,688.400,0.786266
141.850,710.445,0.737460
141.900,785.197,0.542307
141.950,784.003,0.819113
142.000,775.642,0.877581
142.050,715.539,0.680493
142.100,694.423,0.748835
142.150,692.579,0.872710
142.200,783.131,0.458989
142.250,782.010,0.946115
142.300,779.183,0.681556
142.350,775.847,0.661137
142.400,688.910,0.463277
142.450,662.824,0.858977
142.500,663.586,0.886933
142.550,661.298,0.532580
142.600,593.022,0.879923
142.650,556.207,0.772549
142.700,552.343,0.910932
142.750,579.137,0.759469
142.800,585.675,0.842253
142.850,592.601,0.608929
142.900,545.177,0.727308
142.950,487.352,0.755144
143.000,440.352,0.906188
143.050,441.538,0.809544
143.100,394.360,0.940585
143.150,394.188,0.722140
143.200,351.141,0.589469
143.250,389.690,0.788966
143.300,396.114,0.932751
143.350,397.796,0.846852
143.400,397.908,0.771978
143.450,410.673,0.896954
143.500,442.514,0.912286
143.550,444.553,0.926461
143.600,398.993,0.760829
143.650,396.049,0.911729
143.700,354.319,0.535434
143.750,355.357,0.872779
143.800,337.170,0.704904
143.850,333.414,0.925323
143.900,293.300,0.878745
143.950,294.587,0.978922
144.000,297.462,0.429555
144.050,333.797,0.931059
144.100,336.171,0.843729
144.150,299.197,0.947616
144.200,263.461,0.829686
144.250,265.942,0.957021
144.300,242.504,0.386495
144.350,236.234,0.739717
144.400,223.046,0.230986
144.450,223.819,0.806059
144.500,241.955,0.237861
144.550,229.277,0.619481
144.600,216.002,0.279054
144.650,196.340,0.809678
144.700,206.197,0.278566
144.750,222.856,0.959045
144.800,220.538,0.956853
144.850,222.022,0.934346
144.900,220.737,0.923039
144.950,252.791,0.942988
145.000,271.952,0.615107
145.050,299.192,0.870721
145.100,335.946,0.572249
145.150,332.954,0.915162
145.200,333.243,0.822167
145.250,332.026,0.762157
145.300,332.780,0.353521
145.350,342.077,0.708937
145.400,351.025,0.898729
145.450,342.444,0.759905
145.500,334.560,0.841739
145.550,356.124,0.678967
145.600,397.336,0.932907
145.650,440.732,0.413146
145.700,443.963,0.920163
145.750,439.746,0.872420
145.800,441.458,0.893314
145.850,440.572,0.821619
145.900,396.071,0.908490
145.950,391.137,0.887001
146.000,350.836,0.844837
146.050,353.107,0.786756
146.100,349.060,0.539450
146.150,331.533,0.926051
146.200,314.456,0.823547
146.250,279.052,0.919141
146.300,278.669,0.941171
146.350,246.240,0.936197
146.400,247.240,0.925668
146.450,222.791,0.792841
146.500,218.112,0.759861
146.550,224.082,0.500299
146.600,253.754,0.870087
146.650,269.472,0.711419
146.700,282.555,0.910310
146.750,279.797,0.785954
146.800,247.518,0.861837
146.850,248.836,0.758704
146.900,273.095,0.442049
146.950,294.080,0.509810
147.000,329.906,0.917109
147.050,331.411,0.887453
147.100,329.289,0.764674
147.150,295.855,0.918563
147.200,283.225,0.669575
147.250,279.245,0.889051
147.300,268.446,0.571316
147.350,292.565,0.601358
147.400,330.237,0.279201
147.450,355.914,0.914158
147.500,413.411,0.821521
147.550,437.475,0.433490
147.600,395.966,0.867368
147.650,393.249,0.870875
147.700,361.563,0.206488
147.750,342.392,0.518545
147.800,333.542,0.874362
147.850,332.121,0.836510
147.900,330.895,0.535648
147.950,332.649,0.834522
148.000,335.357,0.561408
148.050,349.051,0.710574
148.100,335.877,0.930372
148.150,332.932,0.931417
148.200,339.456,0.840996
148.250,357.974,0.959966
148.300,393.847,0.730531
148.350,404.142,0.954716
148.400,438.811,0.913538
148.450,445.120,0.727845
148.500,445.449,0.916039
148.550,443.087,0.765794
148.600,397.237,0.920658
148.650,353.212,0.788248
148.700,350.538,0.887737
148.750,345.788,0.448183
148.800,330.146,0.949434
148.850,330.629,0.924525
148.900,288.951,0.929574
148.950,277.094,0.952492
149.000,274.569,0.860572
149.050,251.596,0.777532
149.100,220.978,0.795463
149.150,218.518,0.929876
149.200,219.906,0.774737
149.250,223.559,0.932501
149.300,240.672,0.897013
149.350,259.404,0.701470
149.400,269.810,0.807031
149.450,251.208,0.915434
149.500,249.224,0.432562
149.550,267.920,0.610852
149.600,291.683,0.871154
149.650,330.794,0.878991
149.700,332.358,0.933696
149.750,330.024,0.472514
149.800,296.318,0.928831
149.850,291.271,0.840286
149.900,275.915,0.915944
149.950,277.807,0.944839
150.000,248.572,0.877131
150.050,248.942,0.761101
150.100,272.181,0.903799
150.150,318.639,0.929613
150.200,340.308,0.932667
150.250,396.104,0.300414
150.300,391.088,0.872613
150.350,367.849,0.829169
150.400,370.277,0.909755
150.450,393.030,0.944096
150.500,392.890,0.933050
150.550,386.003,0.741036
150.600,378.641,0.845314
150.650,389.425,0.234792
150.700,391.126,0.765246
150.750,377.788,0.756876
150.800,372.472,0.904483
150.850,388.711,0.853180
150.900,394.710,0.938936
150.950,391.666,0.465131
151.000,388.262,0.924850
151.050,385.956,0.937124
151.100,392.836,0.292172
151.150,389.236,0.359051
151.200,374.813,0.644762
151.250,380.044,0.637093
151.300,394.776,0.936392
151.350,400.115,0.626971
151.400,438.445,0.859713
151.450,442.195,0.863117
151.500,440.195,0.747804
151.550,452.827,0.785083
151.600,489.245,0.933304
151.650,506.141,0.794409
151.700,521.188,0.762702
151.750,549.712,0.750143
151.800,589.378,0.899796
151.850,588.378,0.951561
151.900,585.026,0.396619
151.950,563.863,0.928619
152.000,552.867,0.794801
152.050,557.832,0.929621
152.100,552.883,0.693360
152.150,556.998,0.930014
152.200,571.374,0.462093
152.250,590.176,0.949389
152.300,587.911,0.857892
152.350,552.595,0.931067
152.400,538.147,0.448315
152.450,497.662,0.946854
152.500,468.992,0.922504
152.550,446.769,0.294685
152.600,440.611,0.923244
152.650,422.961,0.340520
152.700,410.567,0.887594
152.750,361.567,0.768760
152.800,349.628,0.818474
152.850,349.416,0.854848
152.900,333.642,0.904484
152.950,331.918,0.938146
153.000,349.697,0.953124
153.050,348.231,0.939267
153.100,343.548,0.905599
153.150,341.896,0.964526
153.200,345.920,0.899681
153.250,349.396,0.804287
153.300,332.744,0.846415
153.350,332.026,0.910897
153.400,341.993,0.781151
153.450,346.112,0.941588
153.500,348.000,0.492945
153.550,341.751,0.906629
153.600,339.521,0.924154
153.650,343.117,0.804547
153.700,346.680,0.162396
153.750,342.499,0.560723
153.800,332.139,0.879596
153.850,350.180,0.936798
153.900,346.705,0.934991
153.950,342.553,0.618706
154.000,344.789,0.956293
154.050,346.060,0.376497
154.100,349.496,0.971201
154.150,349.903,0.801348
154.200,345.218,0.739398
154.250,347.091,0.576156
154.300,350.539,0.974637
154.350,349.416,0.959656
154.400,350.702,0.464269
154.450,339.151,0.448041
154.500,333.719,0.727029
154.550,332.589,0.864098
154.600,290.635,0.778737
154.650,290.459,0.766271
154.700,306.466,0.318806
154.750,330.997,0.935954
154.800,343.509,0.429843
154.850,338.084,0.956633
154.900,336.420,0.857140
154.950,335.451,0.480423
155.000,329.775,0.553703
155.050,334.863,0.449544
155.100,325.600,0.899788
155.150,329.645,0.259852
155.200,330.879,0.950201
155.250,331.847,0.890068
155.300,330.854,0.583937
155.350,328.671,0.826137
155.400,331.785,0.469629
155.450,330.129,0.546913
155.500,371.949,0.375020
155.550,372.417,0.917152
155.600,419.305,0.541331
155.650,422.021,0.958125
155.700,430.047,0.808886
155.750,439.713,0.957603
155.800,438.423,0.878594
155.850,498.544,0.920896
155.900,500.842,0.914729
155.950,524.154,0.888683
156.000,519.525,0.808999
156.050,509.372,0.932573
156.100,508.248,0.971887
156.150,527.938,0.656352
156.200,527.904,0.937324
156.250,530.340,0.882268
156.300,506.156,0.889822
156.350,520.385,0.868723
156.400,481.518,0.779904
156.450,435.356,0.508279
156.500,417.631,0.930067
156.550,422.085,0.603288
156.600,439.644,0.963308
156.650,440.560,0.976112
156.700,443.984,0.372005
156.750,497.302,0.935408
156.800,510.508,0.725964
156.850,499.023,0.842983
156.900,525.920,0.858870
156.950,571.557,0.971698
157.000,622.387,0.915463
157.050,663.896,0.960573
157.100,662.239,0.950537
157.150,660.001,0.491074
157.200,596.600,0.454074
157.250,535.753,0.425673
157.300,530.907,0.723194
157.350,500.492,0.875174
157.400,496.755,0.908096
157.450,444.021,0.876096
157.500,441.560,0.970081
157.550,439.922,0.950511
157.600,399.617,0.764315
157.650,399.098,0.686192
157.700,378.668,0.349366
157.750,343.629,0.646525
157.800,331.865,0.957052
157.850,331.827,0.898228
157.900,348.002,0.871050
157.950,347.575,0.953718
158.000,349.022,0.739243
158.050,405.983,0.965462
158.100,439.935,0.946494
158.150,494.025,0.924992
158.200,496.914,0.942511
158.250,555.730,0.939706
158.300,557.336,0.921258
158.350,593.653,0.881655
158.400,592.299,0.947393
158.450,658.722,0.697875
158.500,662.453,0.902264
158.550,690.401,0.741001
158.600,660.366,0.876061
158.650,589.226,0.335637
158.700,589.066,0.947031
158.750,593.710,0.841005
158.800,665.224,0.943630
158.850,697.484,0.956244
158.900,662.754,0.945665
158.950,667.279,0.924117
159.000,597.111,0.832553
159.050,586.016,0.763955
159.100,529.861,0.886707
159.150,529.978,0.881027
159.200,534.539,0.862046
159.250,538.691,0.817387
159.300,558.807,0.447581
159.350,590.988,0.514031
159.400,543.064,0.343057
159.450,526.129,0.911289
159.500,513.813,0.836406
159.550,495.153,0.965239
159.600,497.795,0.947360
159.650,544.826,0.904661
159.700,591.181,0.896744
159.750,527.325,0.821031
159.800,528.568,0.891442
159.850,496.457,0.785152
159.900,496.458,0.931052
159.950,441.345,0.701427
160.000,441.685,0.947062
160.050,440.454,0.838219
160.100,396.129,0.892375
160.150,399.527,0.550789
160.200,350.452,0.532756
160.250,345.786,0.315730
160.300,333.674,0.670190
160.350,289.984,0.679150
160.400,293.687,0.942780
160.450,290.456,0.776042
160.500,330.689,0.922556
160.550,331.083,0.964317
160.600,362.099,0.246573
160.650,393.780,0.928138
160.700,438.665,0.704605
160.750,440.567,0.968845
160.800,493.461,0.581567
160.850,500.361,0.959748
160.900,503.387,0.666361
160.950,530.369,0.934761
